long_name,cre,collection_date,sequencing_type,total_reads,all_mapped_percent,mRNA_percent,genome_percent,ercc_percent,tdt_permillion,major_class,sub_class,major_dissection,layer_dissectoin,color_code,short_name
U07011403,Nos1,12/23/2013,hiseq_071414,8564894,92.72,48.6,37.3,2.76,14.5,Inhibitory,Ndnf,V1,All,24,U728_V
U07011404,Nos1,12/23/2013,hiseq_071414,8925705,92.57,61.63,24.53,0.89,174.6,Inhibitory,Sst_Chodl,V1,All,24,U729_V
U07011405,Nos1,12/23/2013,hiseq_071414,6677047,92.44,58.59,27.48,1.03,89,Inhibitory,Sst_Chodl,V1,All,24,U730_V
U07011406,Nos1,12/23/2013,hiseq_071414,6735868,92.68,57.26,29.46,0.74,115.8,Inhibitory,Sst_Chodl,V1,All,24,U731_V
U11031414,Nos1,10/16/2014,hiseq_121514,11295030,89.43,59.39,22.79,0.63,123.4,Inhibitory,Ndnf,V1,All,24,U1404_V
U11031415,Nos1,10/16/2014,hiseq_121514,7761131,92.22,65.8,21.03,0.44,158.7,Inhibitory,Sst_Chodl,V1,All,24,U1405_V
U11031416,Nos1,10/16/2014,hiseq_121514,8211832,92.63,63.8,23.14,0.63,60,Inhibitory,Sst_Chodl,V1,All,24,U1406_V
U11031434,Nos1,10/16/2014,hiseq_121514,8300894,86.06,51.58,25.85,2.47,360,Glia,Oligodendrocyte,V1,All,24,U1423_V
U11031435,Nos1,10/16/2014,hiseq_121514,8765525,89.48,52.74,29.39,1.21,413.8,Glia,Astrocyte,V1,All,24,U1424_V
U11031437,Nos1,10/16/2014,hiseq_121514,7902147,92.37,57.61,29.16,0.51,211.8,Endothelial,Endothelial,V1,All,24,U1426_V
U11031438,Nos1,10/16/2014,hiseq_121514,11748941,91.9,61.8,24.2,0.74,91.2,Inhibitory,Sst_Chodl,V1,All,24,U1427_V
U11031439,Nos1,10/16/2014,hiseq_121514,11710538,90.06,53.13,29.87,0.89,193.5,Excitatory,L5a,V1,All,24,U1428_V
U11051401,Nos1,10/16/2014,hiseq_121514,9612051,90.54,54.46,30.01,1.25,304.5,Inhibitory,Ndnf,V1,All,24,U1460_V
U11051402,Nos1,10/16/2014,hiseq_121514,8833264,91.27,60.87,24.57,0.4,85.6,Inhibitory,Sst_Chodl,V1,All,24,U1461_V
U11051403,Nos1,10/16/2014,hiseq_121514,9262534,87.06,46.68,33.88,1.5,287.3,Excitatory,L5a,V1,All,24,U1462_V
U11051404,Nos1,10/16/2014,hiseq_121514,7807019,92.1,54.78,32.11,0.56,225.4,Excitatory,L4,V1,All,24,U1463_V
U11051405,Nos1,10/16/2014,hiseq_121514,9932008,90.25,56.87,27.7,0.56,98.9,Inhibitory,Sst_Chodl,V1,All,24,U1464_V
U11051406,Nos1,10/16/2014,hiseq_121514,9820654,92.35,59.38,28.11,0.56,182.4,Inhibitory,Ndnf,V1,All,24,U1465_V
U11051407,Nos1,10/16/2014,hiseq_121514,9480450,92.44,52.02,35.02,0.45,156.7,Excitatory,L6a,V1,All,24,U1466_V
U11051408,Nos1,10/16/2014,hiseq_121514,11373160,92.66,49.99,37.58,0.44,178.2,Excitatory,L6a,V1,All,24,U1467_V
U11051409,Nos1,10/16/2014,hiseq_121514,9019923,92.68,55.17,32.33,1.03,121.2,Inhibitory,Sst,V1,All,24,U1468_V
U11051410,Nos1,10/16/2014,hiseq_121514,12146138,92.16,56.34,29.91,0.7,376.6,Inhibitory,Chodl,V1,All,24,U1469_V
U11051411,Nos1,10/16/2014,hiseq_121514,10764812,91.61,54.77,31.37,0.74,340.1,Inhibitory,Chodl,V1,All,24,U1470_V
U11051412,Nos1,10/16/2014,hiseq_121514,6059942,92.13,50.17,37.11,0.38,192.6,Excitatory,L5a,V1,All,24,U1471_V
U11051413,Nos1,10/16/2014,hiseq_121514,8652550,89.53,52.01,31.63,0.71,121.6,Excitatory,L2/3,V1,All,24,U1472_V
U11051414,Nos1,10/16/2014,hiseq_121514,9029634,91.63,57.91,27.84,0.48,70.7,Inhibitory,Sst_Chodl,V1,All,24,U1473_V
U11051415,Nos1,10/16/2014,hiseq_121514,9140567,89.53,56.71,26.62,1.24,169.6,Inhibitory,Ndnf,V1,All,24,U1474_V
U11051416,Nos1,10/16/2014,hiseq_121514,8971020,91.01,53.71,31.95,0.75,289.2,Excitatory,L5a,V1,All,24,U1475_V
U11051417,Nos1,10/16/2014,hiseq_121514,9877319,92.39,59.71,25.7,0.53,165.6,Inhibitory,Ndnf,V1,All,24,U1476_V
U11051418,Nos1,10/16/2014,hiseq_121514,7852245,91.23,51.91,33.97,0.86,148.5,Inhibitory,Ndnf,V1,All,24,U1477_V
U11051420,Nos1,10/16/2014,hiseq_121514,9082806,92.44,56.83,30.48,0.48,85.8,Excitatory,L6b,V1,All,24,U1479_V
U11051421,Nos1,10/16/2014,hiseq_121514,7611313,90.44,57.48,27.44,0.42,125.3,Inhibitory,Sst_Chodl,V1,All,24,U1480_V
U11051422,Nos1,10/16/2014,hiseq_121514,10279727,92.35,56.76,29.96,0.47,273.7,Excitatory,L5a,V1,All,24,U1481_V
U11051423,Nos1,10/16/2014,hiseq_121514,10631830,92.41,59.46,26.29,0.58,208.1,Inhibitory,Sst_Chodl,V1,All,24,U1482_V
U11051424,Nos1,10/16/2014,hiseq_121514,10503250,91.78,61.62,24.26,0.52,206.2,Inhibitory,Sst_Chodl,V1,All,24,U1483_V
U11051425,Nos1,10/16/2014,hiseq_121514,9049401,88.63,48.98,31.9,1.81,558.7,Endothelial,Endothelial,V1,All,24,U1484_V
U11051426,Nos1,10/16/2014,hiseq_121514,10587829,92.07,57.92,29.13,0.69,163.9,Inhibitory,Ndnf,V1,All,24,U1485_V
U11051427,Nos1,10/16/2014,hiseq_121514,10790239,87.93,50.46,30.36,1.36,51,Inhibitory,Sst_Chodl,V1,All,24,U1486_V
U11051428,Nos1,10/16/2014,hiseq_121514,10536946,92.07,56.18,30.17,0.61,102,Inhibitory,Sst_Chodl,V1,All,24,U1487_V
U11051429,Nos1,10/16/2014,hiseq_121514,11383941,92.32,62.27,24.42,0.4,181.9,Inhibitory,Sst_Chodl,V1,All,24,U1488_V
U11051430,Nos1,10/16/2014,hiseq_121514,11872792,92.72,54.55,32.89,0.66,176.5,Excitatory,L4,V1,All,24,U1489_V
U11051431,Nos1,10/16/2014,hiseq_121514,12345250,91.62,45.48,40.78,1.13,116.6,Inhibitory,Vip,V1,All,24,U1490_V
U11051432,Nos1,10/16/2014,hiseq_121514,22763402,92.46,45.52,41.74,0.45,197.5,Excitatory,L2/3,V1,All,24,U1491_V
U11051438,Nos1,10/16/2014,hiseq_121514,8631397,92.31,60.23,26.49,0.41,145.6,Inhibitory,Sst_Chodl,V1,All,24,U1497_V
U11051439,Nos1,10/16/2014,hiseq_121514,8624708,92.49,56.64,29.17,0.5,159,Inhibitory,Sst_Chodl,V1,All,24,U1498_V
U11051440,Nos1,10/16/2014,hiseq_121514,9069616,92.4,61.82,24.52,0.55,112.8,Inhibitory,Sst_Chodl,V1,All,24,U1499_V
U11051441,Nos1,10/16/2014,hiseq_121514,19821086,93.38,57.32,30.57,0.49,425.6,Excitatory,L5a,V1,All,24,U1500_V
U11051442,Nos1,10/16/2014,hiseq_121514,16262671,88.75,45.83,21.63,5.85,812.7,Endothelial,Endothelial,V1,All,24,U1501_V
U11051443,Nos1,10/16/2014,hiseq_121514,15187760,93.2,63.21,23.82,0.47,84.4,Inhibitory,Sst_Chodl,V1,All,24,U1502_V
U11051444,Nos1,10/16/2014,hiseq_121514,10771238,91.23,61.17,24.44,0.44,103.9,Inhibitory,Sst_Chodl,V1,All,24,U1503_V
U11051445,Nos1,10/16/2014,hiseq_121514,14704885,89.2,49.07,34.51,1.48,159.3,Inhibitory,Vip,V1,All,24,U1504_V
U11051446,Nos1,10/16/2014,hiseq_121514,10388815,92.29,56.87,29.66,0.35,192.6,Inhibitory,Sst_Chodl,V1,All,24,U1505_V
U11051447,Nos1,10/16/2014,hiseq_121514,14957528,91.47,49.2,36.46,0.97,196.2,Glia,Oligodendrocyte,V1,All,24,U1506_V
U11051448,Nos1,10/16/2014,hiseq_121514,9619181,91.6,48.72,36.93,0.56,152.6,Glia,Microglia,V1,All,24,U1507_V
V07071402,Vip,6/20/2014,hiseq_073014,7593695,90.57,52.28,27.99,5.45,402.7,Inhibitory,Vip,V1,upper,16,V735_VU
V07071403,Vip,6/20/2014,hiseq_071414,5643194,91.54,58.11,27.35,1.85,490.5,Inhibitory,Vip,V1,upper,16,V736_VU
V07071404,Vip,6/20/2014,hiseq_071414,6185865,92.43,52.95,32.95,2.63,63.5,Inhibitory,Vip,V1,upper,16,V737_VU
V07071405,Vip,6/20/2014,hiseq_071414,8837952,91.73,52.31,33.69,2.19,182.3,Inhibitory,Vip,V1,upper,16,V738_VU
V07071406,Vip,6/20/2014,hiseq_071414,6929429,92.9,52.71,33.84,1.74,197.9,Inhibitory,Vip,V1,upper,16,V739_VU
V07071407,Vip,6/20/2014,hiseq_071414,7026528,91.12,46.68,37.85,2.83,80.6,Inhibitory,Vip,V1,upper,16,V740_VU
V07071409,Vip,6/20/2014,hiseq_071414,11524935,93.33,55.64,31.32,1.84,284.1,Inhibitory,Vip,V1,upper,16,V742_VU
V07071410,Vip,6/20/2014,hiseq_071414,6985773,92.94,52.88,33.47,2.29,15.5,Inhibitory,Vip,V1,upper,16,V743_VU
V07071411,Vip,6/20/2014,hiseq_071414,7398277,92.98,50.05,35.91,2.31,375.9,Inhibitory,Vip,V1,upper,16,V744_VU
V07071412,Vip,6/20/2014,hiseq_071414,7939632,92.88,46.91,39.31,2.66,126.3,Inhibitory,Vip,V1,upper,16,V745_VU
V07071413,Vip,6/20/2014,hiseq_071414,5657870,92.79,46.12,39.37,3.04,100,Inhibitory,Vip,V1,upper,16,V746_VU
V07071414,Vip,6/20/2014,hiseq_071414,6283848,93.18,48.99,38.05,2.17,269.1,Inhibitory,Vip,V1,upper,16,V747_VU
V07071415,Vip,6/20/2014,hiseq_071414,6703417,90.98,52.35,32.42,2.35,220.9,Inhibitory,Vip,V1,upper,16,V748_VU
V07071416,Vip,6/20/2014,hiseq_071414,6299181,92.07,51.23,34.65,2.25,87.2,Inhibitory,Vip,V1,upper,16,V749_VU
V07071417,Vip,6/20/2014,hiseq_071414,13946041,93.86,53.87,34.3,1.79,247.6,Inhibitory,Vip,V1,upper,16,V750_VU
V07071418,Vip,6/20/2014,hiseq_073014,6246343,91.14,72.03,6.86,7.13,429.9,Inhibitory,Vip,V1,upper,16,V751_VU
V07071419,Vip,6/20/2014,hiseq_071414,6613366,93.82,61.45,27.4,1.29,171.8,Inhibitory,Vip,V1,upper,16,V752_VU
V07071420,Vip,6/20/2014,hiseq_071414,9411292,93.06,50.17,36.39,2.73,216.4,Inhibitory,Vip,V1,upper,16,V753_VU
V07071421,Vip,6/20/2014,hiseq_071414,7165250,93.02,52.95,33.68,2.61,40.8,Inhibitory,Vip,V1,upper,16,V754_VU
V07071422,Vip,6/20/2014,hiseq_071414,7724846,93.01,50.71,35.24,2.84,253.3,Inhibitory,Vip,V1,upper,16,V755_VU
V07071423,Vip,6/20/2014,hiseq_071414,8109807,91.14,49.64,34.51,2.71,185.3,Inhibitory,Vip,V1,upper,16,V756_VU
V07071424,Vip,6/20/2014,hiseq_071414,8422594,93.42,48.67,38.82,2.08,128.3,Inhibitory,Vip,V1,upper,16,V757_VU
V07071426,Vip,6/20/2014,hiseq_071414,8448780,94.16,59.53,29.41,1.25,151.5,Inhibitory,Vip,V1,lower,17,V759_VL
V07071427,Vip,6/20/2014,hiseq_102314,5117051,93.64,50.57,36.47,2.61,251.9,Inhibitory,Vip,V1,lower,17,V760_VL
V07071428,Vip,6/20/2014,hiseq_071414,9903863,93.04,47.97,37.85,2.97,339.8,Inhibitory,Vip,V1,lower,17,V761_VL
V07071429,Vip,6/20/2014,hiseq_071414,8751552,92.65,49.79,36.41,2.33,247,Inhibitory,Vip,V1,lower,17,V762_VL
V07071430,Vip,6/20/2014,hiseq_071414,8826385,92.23,55.14,29.86,3.1,210.8,Inhibitory,Vip,V1,lower,17,V763_VL
V07071431,Vip,6/20/2014,hiseq_071414,8312612,86.04,49.73,30.2,2.5,200.5,Inhibitory,Vip,V1,lower,17,V764_VL
V07071432,Vip,6/20/2014,hiseq_071414,8154416,90.68,63.34,19.01,4.65,299.6,Inhibitory,Vip,V1,lower,17,V765_VL
V07071433,Vip,6/20/2014,hiseq_071414,5117920,93.23,48.61,36.46,2.25,182.3,Inhibitory,Vip,V1,lower,17,V766_VL
V07071434,Vip,6/20/2014,hiseq_071414,7847809,93.62,50.08,36.92,1.86,459.2,Inhibitory,Vip,V1,lower,17,V767_VL
V07071435,Vip,6/20/2014,hiseq_071414,8265006,93,51.87,33.96,3.34,53,Inhibitory,Vip,V1,lower,17,V768_VL
V07071436,Vip,6/20/2014,hiseq_071414,5558886,93.05,53.61,33.01,2.44,150.4,Inhibitory,Vip,V1,lower,17,V769_VL
V07071437,Vip,6/20/2014,hiseq_071414,8652894,92.68,47.16,38.9,2.13,261.4,Inhibitory,Vip,V1,lower,17,V770_VL
V07071438,Vip,6/20/2014,hiseq_082914,5221020,93.62,50.5,36.31,2.45,113.4,Inhibitory,Vip,V1,lower,17,V771_VL
V07071439,Vip,6/20/2014,hiseq_071414,8083270,91.47,46.4,37.64,3.2,39.7,Inhibitory,Vip,V1,lower,17,V772_VL
V07071440,Vip,6/20/2014,hiseq_071414,6834286,93.17,42.31,44.45,2.65,268.9,Inhibitory,Vip,V1,lower,17,V773_VL
V07071441,Vip,6/20/2014,hiseq_071414,13007189,93.93,50.86,36.76,2.46,83.8,Inhibitory,Vip,V1,lower,17,V774_VL
V07071442,Vip,6/20/2014,hiseq_071414,7724086,94.07,55.44,31.78,2.36,216.5,Inhibitory,Vip,V1,lower,17,V775_VL
V07071443,Vip,6/20/2014,hiseq_071414,8341458,93.8,54.89,32.36,2.17,88.4,Inhibitory,Vip,V1,lower,17,V776_VL
V07071444,Vip,6/20/2014,hiseq_071414,11284289,93.7,52.87,34.77,2.06,199.5,Inhibitory,Vip,V1,lower,17,V777_VL
V07071445,Vip,6/20/2014,hiseq_071414,11462425,92.27,52.82,33.34,1.88,66.7,Inhibitory,Vip,V1,lower,17,V778_VL
V07071446,Vip,6/20/2014,hiseq_071414,7957732,93.63,56.59,30.13,3.14,217.1,Inhibitory,Vip,V1,lower,17,V779_VL
V07071448,Vip,6/20/2014,hiseq_071414,8525362,93.54,45.55,41.24,2.59,163.2,Inhibitory,Vip,V1,lower,17,V781_VL
V07171401,Vip,6/20/2014,hiseq_072814,20623268,94.08,55.14,32.31,2.24,328,Inhibitory,Vip,V1,lower,17,V907_VL
V07171402,Vip,6/20/2014,hiseq_072814,6809765,93.95,49.68,37.03,2.69,119.2,Inhibitory,Vip,V1,lower,17,V908_VL
V07171403,Vip,6/20/2014,hiseq_072814,9959724,93.98,47.44,39.51,2.76,207.6,Inhibitory,Vip,V1,lower,17,V909_VL
V07171404,Vip,6/20/2014,hiseq_072814,9936531,93.41,47.22,37.75,3.84,5,Inhibitory,Vip,V1,lower,17,V910_VL*
V07171405,Vip,6/20/2014,hiseq_072814,8856733,84.78,41.63,35.62,3.19,80.7,Inhibitory,Vip,V1,lower,17,V911_VL
V07171406,Vip,6/20/2014,hiseq_072814,7424593,91.95,50.9,32.48,4.36,168,Inhibitory,Vip,V1,lower,17,V912_VL
V07171407,Vip,6/20/2014,hiseq_072814,8597368,88.62,48.05,33.35,3.01,62.9,Inhibitory,Vip,V1,lower,17,V913_VL
V07171408,Vip,6/20/2014,hiseq_072814,6645404,89.92,52.58,30.48,2.8,274.9,Inhibitory,Vip,V1,lower,17,V914_VL
V07211401,Vip,6/13/2014,hiseq_073014,23145906,92.94,51.78,34.45,1.77,213.7,Inhibitory,Vip,V1,All,15,V982_V
V07211402,Vip,6/13/2014,hiseq_073014,7656778,92.1,48.83,35.96,2.95,212,Inhibitory,Vip,V1,All,15,V983_V
V07211403,Vip,6/13/2014,hiseq_073014,7504362,92.39,44.98,40.35,2.86,155.8,Inhibitory,Vip,V1,All,15,V984_V
V07211404,Vip,6/13/2014,hiseq_073014,8260730,91.81,45.58,37.59,4.08,122.7,Inhibitory,Vip,V1,All,15,V985_V
V07211405,Vip,6/13/2014,hiseq_073014,9226685,85.18,47.2,31.78,2.14,194.4,Inhibitory,Vip,V1,All,15,V986_V
V07211406,Vip,6/13/2014,hiseq_073014,7164982,90.55,37.31,44.96,4.04,0.6,Inhibitory,Vip,V1,All,15,V987_V*
V07211407,Vip,6/13/2014,hiseq_073014,23254483,87.91,43.46,37.57,2.89,106.3,Inhibitory,Vip,V1,All,15,V988_V
V07211408,Vip,6/13/2014,hiseq_073014,6951560,88.25,47.39,34.29,2.8,292.2,Inhibitory,Vip,V1,All,15,V989_V
V07211409,Vip,6/13/2014,hiseq_073014,11896028,91.3,42.31,41.11,3.1,128.4,Inhibitory,Vip,V1,All,15,V990_V
V07211410,Vip,6/13/2014,hiseq_073014,7670770,91.45,48.9,35.39,2.62,350.7,Inhibitory,Vip,V1,All,15,V991_V
V07211411,Vip,6/13/2014,hiseq_073014,8425821,92.52,48.62,37.13,1.73,82.2,Inhibitory,Vip,V1,All,15,V992_V
V07211412,Vip,6/13/2014,hiseq_073014,7227570,92.16,52.82,31.86,2.63,285.7,Inhibitory,Vip,V1,All,15,V993_V
V07211413,Vip,6/13/2014,hiseq_073014,8135796,85.31,48.06,31.22,1.97,429.1,Inhibitory,Vip,V1,All,15,V994_V
V07211414,Vip,6/13/2014,hiseq_073014,8025819,91.96,49.89,36.98,1.13,279.1,Inhibitory,Vip,V1,All,15,V995_V
V07211415,Vip,6/13/2014,hiseq_073014,7864154,87.11,45.42,35.06,2.03,187.6,Inhibitory,Vip,V1,All,15,V996_V
V07211416,Vip,6/13/2014,hiseq_073014,6640360,87.88,45.93,35.7,1.67,134.6,Inhibitory,Vip,V1,All,15,V997_V
W01141517,Nkx2-1,12/19/2014,hiseq_020215,6687311,92.87,58.07,25.4,2.4,118.6,Inhibitory,Pvalb,V1,upper,72,W1793_VU
W01141518,Nkx2-1,12/19/2014,hiseq_020215,7479090,93.26,56.62,27.42,0.96,74.7,Inhibitory,Pvalb,V1,upper,72,W1794_VU
W01141519,Nkx2-1,12/19/2014,hiseq_020215,6507239,92.41,55.31,27.91,2.41,162.3,Inhibitory,Pvalb,V1,upper,72,W1795_VU
W01141520,Nkx2-1,12/19/2014,hiseq_020215,7431959,92.08,51.56,32.6,0.92,194.6,Inhibitory,Pvalb,V1,upper,72,W1796_VU
W01141521,Nkx2-1,12/19/2014,hiseq_020215,6709052,91.72,52.2,31.62,1.42,215.7,Inhibitory,Pvalb,V1,upper,72,W1797_VU
W01141522,Nkx2-1,12/19/2014,hiseq_020215,6404665,92.13,53.76,29.78,1.27,263.9,Inhibitory,Pvalb,V1,upper,72,W1798_VU
W01141523,Nkx2-1,12/19/2014,hiseq_020215,6113608,92.13,57.09,25.96,1.29,170.3,Inhibitory,Pvalb,V1,upper,72,W1799_VU
W01141524,Nkx2-1,12/19/2014,hiseq_020215,6394779,90.94,49.11,30.12,2.39,243.8,Inhibitory,Unknown,V1,upper,72,W1800_VU
W01141525,Nkx2-1,12/19/2014,hiseq_020215,6906188,90.79,59.59,19.54,1.67,221.3,Inhibitory,Pvalb,V1,upper,72,W1801_VU
W01141526,Nkx2-1,12/19/2014,hiseq_020215,9862596,92.52,55.46,28.11,1.38,170,Inhibitory,Pvalb,V1,upper,72,W1802_VU
W01141527,Nkx2-1,12/19/2014,hiseq_020215,7389477,92.92,56.66,27.75,1.72,380.1,Inhibitory,Pvalb,V1,upper,72,W1803_VU
W01141528,Nkx2-1,12/19/2014,hiseq_020215,5955122,93.64,58.72,26.93,0.98,179.3,Inhibitory,Pvalb,V1,upper,72,W1804_VU
W01141529,Nkx2-1,12/19/2014,hiseq_020215,6184844,92.14,56.43,26.55,1,169.6,Inhibitory,Pvalb,V1,upper,72,W1805_VU
W01141530,Nkx2-1,12/19/2014,hiseq_020215,5972749,92.85,51.56,33.9,2.09,149.3,Inhibitory,Ndnf,V1,upper,72,W1806_VU
W01141531,Nkx2-1,12/19/2014,hiseq_020215,6862967,93.33,57.34,27.68,1.5,94.9,Inhibitory,Pvalb,V1,upper,72,W1807_VU
W01141532,Nkx2-1,12/19/2014,hiseq_020215,7367525,93.28,77.39,7.38,2.02,329.7,Inhibitory,Pvalb,V1,upper,72,W1808_VU
W01141533,Nkx2-1,12/19/2014,hiseq_020215,4889009,92.9,52.9,31.69,1.62,225,Inhibitory,Pvalb,V1,upper,72,W1809_VU
W01141534,Nkx2-1,12/19/2014,hiseq_020215,6053928,92.27,59.3,23.34,0.91,167.3,Inhibitory,Pvalb,V1,upper,72,W1810_VU
W01141535,Nkx2-1,12/19/2014,hiseq_020215,5138480,87.3,52.1,22.71,2.22,414.5,Inhibitory,Sst_Cbln4,V1,upper,72,W1811_VU
W01141536,Nkx2-1,12/19/2014,hiseq_020215,8054801,92.39,56.94,23.37,1.54,197.4,Inhibitory,Pvalb,V1,upper,72,W1812_VU
W01141537,Nkx2-1,12/19/2014,hiseq_020215,7585571,89.81,46.12,34.46,2.58,178.1,Inhibitory,Sst_Clstn2,V1,lower,73,W1813_VL
W01141538,Nkx2-1,12/19/2014,hiseq_020215,8987328,90.56,42.12,39.72,2.11,188,Inhibitory,Sst_Clstn2,V1,lower,73,W1814_VL
Y01211501,Pvalb,12/23/2014,hiseq_020215,5370137,90.58,52.45,30.3,1.74,154.9,Inhibitory,Pvalb,V1,upper,53,Y1900_VU
Y01211502,Pvalb,12/23/2014,hiseq_020215,6695895,91.65,57.54,25.64,0.77,157.6,Inhibitory,Pvalb,V1,upper,53,Y1901_VU
Y01211503,Pvalb,12/23/2014,hiseq_020215,8089174,91.97,54.96,28.96,0.85,194.2,Inhibitory,Pvalb,V1,upper,53,Y1902_VU
Y01211504,Pvalb,12/23/2014,hiseq_020215,7764725,90.77,73.64,6.73,2.18,83.6,Inhibitory,Pvalb,V1,upper,53,Y1903_VU
Y01211505,Pvalb,12/23/2014,hiseq_020215,5173730,90.91,55.85,23.71,1.4,122.7,Inhibitory,Pvalb,V1,upper,53,Y1904_VU
Y01211506,Pvalb,12/23/2014,hiseq_020215,7720755,92.03,59.51,24.21,0.57,110.5,Inhibitory,Pvalb,V1,upper,53,Y1905_VU
Y01211507,Pvalb,12/23/2014,hiseq_020215,9792977,91.57,52.47,31.17,0.96,224.5,Inhibitory,Pvalb,V1,upper,53,Y1906_VU
Y01211508,Pvalb,12/23/2014,hiseq_020215,5590460,91.32,52.06,30.9,1.15,176.6,Inhibitory,Pvalb,V1,upper,53,Y1907_VU
Y01211509,Pvalb,12/23/2014,hiseq_020215,7577563,92.07,54.5,28.99,1.21,213.4,Inhibitory,Pvalb,V1,upper,53,Y1908_VU
Y01211510,Pvalb,12/23/2014,hiseq_020215,9356953,92.47,54.62,30.46,1.72,100.6,Inhibitory,Pvalb,V1,upper,53,Y1909_VU
Y01211511,Pvalb,12/23/2014,hiseq_020215,9400687,92.19,53.27,30.98,1.89,192,Inhibitory,Pvalb,V1,upper,53,Y1910_VU
Y01211512,Pvalb,12/23/2014,hiseq_020215,5386772,92.5,56,28.43,0.79,67,Inhibitory,Pvalb,V1,upper,53,Y1911_VU
Y01211513,Pvalb,12/23/2014,hiseq_020215,5492093,91.54,53.3,30.22,1.02,248.4,Inhibitory,Pvalb,V1,upper,53,Y1912_VU
Y01211514,Pvalb,12/23/2014,hiseq_020215,5554730,92.28,49.26,35.3,1.9,121,Inhibitory,Pvalb,V1,upper,53,Y1913_VU
Y01211515,Pvalb,12/23/2014,hiseq_020215,6577451,91.71,45.29,38.14,1.86,55,Inhibitory,Pvalb,V1,upper,53,Y1914_VU
Y01211516,Pvalb,12/23/2014,hiseq_020215,5007314,90.81,61.06,22.36,1.27,129.8,Inhibitory,Pvalb,V1,upper,53,Y1915_VU
Y01211517,Pvalb,12/23/2014,hiseq_020215,4904694,92.64,55.23,29.96,0.75,157,Inhibitory,Pvalb,V1,upper,53,Y1916_VU
Y01211518,Pvalb,12/23/2014,hiseq_020215,5124309,92.54,56.82,28.1,1.25,59.3,Inhibitory,Pvalb,V1,upper,53,Y1917_VU
Y01211519,Pvalb,12/23/2014,hiseq_020215,5232681,92.14,55.87,29.04,1.1,157.9,Inhibitory,Pvalb,V1,upper,53,Y1918_VU
Y01211520,Pvalb,12/23/2014,hiseq_020215,8533530,92.42,49.76,35.36,1.29,51.4,Inhibitory,Pvalb,V1,upper,53,Y1919_VU
Y01211521,Pvalb,12/23/2014,hiseq_020215,10936419,93.02,57.19,28.27,0.6,97.4,Inhibitory,Pvalb,V1,upper,53,Y1920_VU
Y01211522,Pvalb,12/23/2014,hiseq_020215,5654599,92.67,55.24,29.75,0.76,100.3,Inhibitory,Pvalb,V1,upper,53,Y1921_VU
Y01211523,Pvalb,12/23/2014,hiseq_020215,6613951,92.69,53.2,31.75,1.58,104.6,Inhibitory,Pvalb,V1,upper,53,Y1922_VU
Y01211524,Pvalb,12/23/2014,hiseq_020215,9450918,92.03,53.39,31.36,1.24,134.1,Inhibitory,Pvalb,V1,upper,53,Y1923_VU
Y01211525,Pvalb,12/23/2014,hiseq_020215,6716862,91.66,52.08,32.25,1.56,55.7,Inhibitory,Pvalb,V1,lower,54,Y1924_VL
Y01211526,Pvalb,12/23/2014,hiseq_020215,5418454,92.47,57.81,25.69,0.78,157.8,Inhibitory,Pvalb,V1,lower,54,Y1925_VL
Y01211527,Pvalb,12/23/2014,hiseq_020215,4996032,92.22,55.83,28.11,0.91,51.4,Inhibitory,Pvalb,V1,lower,54,Y1926_VL
Y01211528,Pvalb,12/23/2014,hiseq_020215,6173414,91.99,53.94,30.3,1.53,216.2,Inhibitory,Pvalb,V1,lower,54,Y1927_VL
Y01211529,Pvalb,12/23/2014,hiseq_020215,6571951,92.17,56.66,26.61,0.74,171.6,Inhibitory,Pvalb,V1,lower,54,Y1928_VL
Y01211530,Pvalb,12/23/2014,hiseq_020215,7046680,92.2,56.44,27.23,1.43,146.7,Inhibitory,Pvalb,V1,lower,54,Y1929_VL
Y01211531,Pvalb,12/23/2014,hiseq_020215,6453176,92.2,53.28,31.47,1.18,125.4,Inhibitory,Pvalb,V1,lower,54,Y1930_VL
Y01211532,Pvalb,12/23/2014,hiseq_020215,11385819,91.5,56.95,26.69,0.72,156,Inhibitory,Pvalb,V1,lower,54,Y1931_VL
Y01211533,Pvalb,12/23/2014,hiseq_020215,7343813,87.62,54.67,24.73,1.27,67.4,Inhibitory,Pvalb,V1,lower,54,Y1932_VL
Y01211534,Pvalb,12/23/2014,hiseq_020215,5109022,90.88,52.77,30.93,1.28,74.4,Inhibitory,Pvalb,V1,lower,54,Y1933_VL
Y01211535,Pvalb,12/23/2014,hiseq_020215,5321402,91.85,55.44,28.33,1.03,196,Inhibitory,Pvalb,V1,lower,54,Y1934_VL
Y01211536,Pvalb,12/23/2014,hiseq_020215,5210364,91.13,54.23,28.93,1.79,182.7,Inhibitory,Pvalb,V1,lower,54,Y1935_VL
Y01211537,Pvalb,12/23/2014,hiseq_020215,6898624,89.7,52.83,29.11,1.26,183.9,Inhibitory,Pvalb,V1,lower,54,Y1936_VL
Y01211538,Pvalb,12/23/2014,hiseq_020215,7809012,92.04,54.82,28.84,1.55,135.9,Inhibitory,Pvalb,V1,lower,54,Y1937_VL
Y01211539,Pvalb,12/23/2014,hiseq_020215,8340835,92.83,56.05,29.61,0.93,148.9,Inhibitory,Pvalb,V1,lower,54,Y1938_VL
